id_produit,date_debut,date_fin,pu_achat_ht,fournisseur
90,2023-01-01,2023-05-01,2825,Élec-Faso
90,2023-05-02,2023-09-02,2825,Élec-Faso
90,2023-09-03,2024-01-03,2800,Élec-Faso
90,2024-01-04,2024-05-04,2925,Élec-Faso
90,2024-05-05,2024-09-05,2925,Élec-Faso
90,2024-09-06,2025-01-06,2850,Élec-Faso
90,2025-01-07,2025-05-07,3075,Élec-Faso
90,2025-05-08,2025-09-08,3600,Élec-Faso
90,2025-09-09,2026-01-09,4075,Élec-Faso
90,2026-01-10,2026-05-10,3825,Élec-Faso
90,2026-05-11,2026-08-31,4100,Élec-Faso
91,2023-01-01,2023-05-01,2500,Élec-Faso
91,2023-05-02,2023-09-02,2775,Élec-Faso
91,2023-09-03,2024-01-03,3075,Élec-Faso
91,2024-01-04,2024-05-04,3100,Élec-Faso
91,2024-05-05,2024-09-05,2725,Élec-Faso
91,2024-09-06,2025-01-06,2675,Élec-Faso
91,2025-01-07,2025-05-07,2525,Élec-Faso
91,2025-05-08,2025-09-08,2475,Élec-Faso
91,2025-09-09,2026-01-09,2950,Élec-Faso
91,2026-01-10,2026-05-10,2500,Élec-Faso
91,2026-05-11,2026-08-31,2925,Élec-Faso
92,2023-01-01,2023-05-01,2975,Élec-Faso
92,2023-05-02,2023-09-02,2950,Élec-Faso
92,2023-09-03,2024-01-03,2750,Élec-Faso
92,2024-01-04,2024-05-04,3075,Élec-Faso
92,2024-05-05,2024-09-05,2800,Élec-Faso
92,2024-09-06,2025-01-06,3025,Élec-Faso
92,2025-01-07,2025-05-07,3100,Élec-Faso
92,2025-05-08,2025-09-08,2800,Élec-Faso
92,2025-09-09,2026-01-09,3150,Élec-Faso
92,2026-01-10,2026-05-10,3575,Élec-Faso
92,2026-05-11,2026-08-31,3350,Élec-Faso
93,2023-01-01,2023-05-01,2350,Élec-Faso
93,2023-05-02,2023-09-02,2475,Élec-Faso
93,2023-09-03,2024-01-03,2225,Élec-Faso
93,2024-01-04,2024-05-04,2400,Élec-Faso
93,2024-05-05,2024-09-05,2175,Élec-Faso
93,2024-09-06,2025-01-06,2050,Élec-Faso
93,2025-01-07,2025-05-07,2175,Élec-Faso
93,2025-05-08,2025-09-08,1875,Élec-Faso
93,2025-09-09,2026-01-09,2025,Élec-Faso
93,2026-01-10,2026-05-10,2425,Élec-Faso
93,2026-05-11,2026-08-31,2250,Élec-Faso
94,2023-01-01,2023-05-01,2800,Élec-Faso
94,2023-05-02,2023-09-02,2500,Élec-Faso
94,2023-09-03,2024-01-03,2225,Élec-Faso
94,2024-01-04,2024-05-04,2025,Élec-Faso
94,2024-05-05,2024-09-05,1900,Élec-Faso
94,2024-09-06,2025-01-06,2200,Élec-Faso
94,2025-01-07,2025-05-07,2050,Élec-Faso
94,2025-05-08,2025-09-08,2200,Élec-Faso
94,2025-09-09,2026-01-09,1900,Élec-Faso
94,2026-01-10,2026-05-10,1925,Élec-Faso
94,2026-05-11,2026-08-31,1875,Élec-Faso
95,2023-01-01,2023-05-01,3775,Élec-Faso
95,2023-05-02,2023-09-02,3700,Élec-Faso
95,2023-09-03,2024-01-03,4200,Élec-Faso
95,2024-01-04,2024-05-04,4175,Élec-Faso
95,2024-05-05,2024-09-05,4200,Élec-Faso
95,2024-09-06,2025-01-06,4400,Élec-Faso
95,2025-01-07,2025-05-07,4175,Élec-Faso
95,2025-05-08,2025-09-08,4675,Élec-Faso
95,2025-09-09,2026-01-09,4100,Élec-Faso
95,2026-01-10,2026-05-10,3650,Élec-Faso
95,2026-05-11,2026-08-31,3550,Élec-Faso
96,2023-01-01,2023-05-01,4375,Élec-Faso
96,2023-05-02,2023-09-02,4050,Élec-Faso
96,2023-09-03,2024-01-03,4375,Élec-Faso
96,2024-01-04,2024-05-04,3300,Élec-Faso
96,2024-05-05,2024-09-05,3475,Élec-Faso
96,2024-09-06,2025-01-06,2925,Élec-Faso
96,2025-01-07,2025-05-07,2850,Élec-Faso
96,2025-05-08,2025-09-08,2850,Élec-Faso
96,2025-09-09,2026-01-09,3025,Élec-Faso
96,2026-01-10,2026-05-10,2850,Élec-Faso
96,2026-05-11,2026-08-31,2850,Élec-Faso
97,2023-01-01,2023-05-01,4250,Élec-Faso
97,2023-05-02,2023-09-02,3700,Élec-Faso
97,2023-09-03,2024-01-03,3925,Élec-Faso
97,2024-01-04,2024-05-04,4200,Élec-Faso
97,2024-05-05,2024-09-05,4200,Élec-Faso
97,2024-09-06,2025-01-06,4350,Élec-Faso
97,2025-01-07,2025-05-07,3825,Élec-Faso
97,2025-05-08,2025-09-08,4125,Élec-Faso
97,2025-09-09,2026-01-09,5075,Élec-Faso
97,2026-01-10,2026-05-10,4875,Élec-Faso
97,2026-05-11,2026-08-31,4925,Élec-Faso
98,2023-01-01,2023-05-01,4800,Élec-Faso
98,2023-05-02,2023-09-02,4900,Élec-Faso
98,2023-09-03,2024-01-03,4300,Élec-Faso
98,2024-01-04,2024-05-04,4450,Élec-Faso
98,2024-05-05,2024-09-05,4900,Élec-Faso
98,2024-09-06,2025-01-06,5250,Élec-Faso
98,2025-01-07,2025-05-07,4600,Élec-Faso
98,2025-05-08,2025-09-08,4475,Élec-Faso
98,2025-09-09,2026-01-09,4475,Élec-Faso
98,2026-01-10,2026-05-10,4300,Élec-Faso
98,2026-05-11,2026-08-31,4325,Élec-Faso
99,2023-01-01,2023-05-01,3025,Solaire Sahel SARL
99,2023-05-02,2023-09-02,2900,Solaire Sahel SARL
99,2023-09-03,2024-01-03,3225,Solaire Sahel SARL
99,2024-01-04,2024-05-04,3225,Solaire Sahel SARL
99,2024-05-05,2024-09-05,3050,Solaire Sahel SARL
99,2024-09-06,2025-01-06,2850,Solaire Sahel SARL
99,2025-01-07,2025-05-07,2875,Solaire Sahel SARL
99,2025-05-08,2025-09-08,2700,Solaire Sahel SARL
99,2025-09-09,2026-01-09,2350,Solaire Sahel SARL
99,2026-01-10,2026-05-10,2350,Solaire Sahel SARL
99,2026-05-11,2026-08-31,2475,Solaire Sahel SARL
100,2023-01-01,2023-05-01,5200,Solaire Sahel SARL
100,2023-05-02,2023-09-02,5900,Solaire Sahel SARL
100,2023-09-03,2024-01-03,6075,Solaire Sahel SARL
100,2024-01-04,2024-05-04,6275,Solaire Sahel SARL
100,2024-05-05,2024-09-05,6100,Solaire Sahel SARL
100,2024-09-06,2025-01-06,6250,Solaire Sahel SARL
100,2025-01-07,2025-05-07,5800,Solaire Sahel SARL
100,2025-05-08,2025-09-08,5800,Solaire Sahel SARL
100,2025-09-09,2026-01-09,5575,Solaire Sahel SARL
100,2026-01-10,2026-05-10,5075,Solaire Sahel SARL
100,2026-05-11,2026-08-31,5975,Solaire Sahel SARL
101,2023-01-01,2023-05-01,2300,Solaire Sahel SARL
101,2023-05-02,2023-09-02,2525,Solaire Sahel SARL
101,2023-09-03,2024-01-03,2750,Solaire Sahel SARL
101,2024-01-04,2024-05-04,2650,Solaire Sahel SARL
101,2024-05-05,2024-09-05,2875,Solaire Sahel SARL
101,2024-09-06,2025-01-06,2875,Solaire Sahel SARL
101,2025-01-07,2025-05-07,2700,Solaire Sahel SARL
101,2025-05-08,2025-09-08,2350,Solaire Sahel SARL
101,2025-09-09,2026-01-09,2100,Solaire Sahel SARL
101,2026-01-10,2026-05-10,2225,Solaire Sahel SARL
101,2026-05-11,2026-08-31,2275,Solaire Sahel SARL
102,2023-01-01,2023-05-01,4725,Solaire Sahel SARL
102,2023-05-02,2023-09-02,4950,Solaire Sahel SARL
102,2023-09-03,2024-01-03,5175,Solaire Sahel SARL
102,2024-01-04,2024-05-04,5500,Solaire Sahel SARL
102,2024-05-05,2024-09-05,5350,Solaire Sahel SARL
102,2024-09-06,2025-01-06,4425,Solaire Sahel SARL
102,2025-01-07,2025-05-07,4400,Solaire Sahel SARL
102,2025-05-08,2025-09-08,4825,Solaire Sahel SARL
102,2025-09-09,2026-01-09,5825,Solaire Sahel SARL
102,2026-01-10,2026-05-10,5625,Solaire Sahel SARL
102,2026-05-11,2026-08-31,5500,Solaire Sahel SARL
103,2023-01-01,2023-05-01,3900,Solaire Sahel SARL
103,2023-05-02,2023-09-02,4150,Solaire Sahel SARL
103,2023-09-03,2024-01-03,4375,Solaire Sahel SARL
103,2024-01-04,2024-05-04,4700,Solaire Sahel SARL
103,2024-05-05,2024-09-05,5050,Solaire Sahel SARL
103,2024-09-06,2025-01-06,5025,Solaire Sahel SARL
103,2025-01-07,2025-05-07,5725,Solaire Sahel SARL
103,2025-05-08,2025-09-08,6050,Solaire Sahel SARL
103,2025-09-09,2026-01-09,6200,Solaire Sahel SARL
103,2026-01-10,2026-05-10,6250,Solaire Sahel SARL
103,2026-05-11,2026-08-31,5700,Solaire Sahel SARL
104,2023-01-01,2023-05-01,6125,Solaire Sahel SARL
104,2023-05-02,2023-09-02,6575,Solaire Sahel SARL
104,2023-09-03,2024-01-03,6400,Solaire Sahel SARL
104,2024-01-04,2024-05-04,7225,Solaire Sahel SARL
104,2024-05-05,2024-09-05,7450,Solaire Sahel SARL
104,2024-09-06,2025-01-06,7200,Solaire Sahel SARL
104,2025-01-07,2025-05-07,6925,Solaire Sahel SARL
104,2025-05-08,2025-09-08,7775,Solaire Sahel SARL
104,2025-09-09,2026-01-09,7500,Solaire Sahel SARL
104,2026-01-10,2026-05-10,8150,Solaire Sahel SARL
104,2026-05-11,2026-08-31,8150,Solaire Sahel SARL
105,2023-01-01,2023-05-01,6275,Solaire Sahel SARL
105,2023-05-02,2023-09-02,6375,Solaire Sahel SARL
105,2023-09-03,2024-01-03,5775,Solaire Sahel SARL
105,2024-01-04,2024-05-04,6025,Solaire Sahel SARL
105,2024-05-05,2024-09-05,6750,Solaire Sahel SARL
105,2024-09-06,2025-01-06,6525,Solaire Sahel SARL
105,2025-01-07,2025-05-07,6925,Solaire Sahel SARL
105,2025-05-08,2025-09-08,6575,Solaire Sahel SARL
105,2025-09-09,2026-01-09,6850,Solaire Sahel SARL
105,2026-01-10,2026-05-10,6725,Solaire Sahel SARL
105,2026-05-11,2026-08-31,6775,Solaire Sahel SARL
106,2023-01-01,2023-05-01,2975,Solaire Sahel SARL
106,2023-05-02,2023-09-02,3125,Solaire Sahel SARL
106,2023-09-03,2024-01-03,3050,Solaire Sahel SARL
106,2024-01-04,2024-05-04,2825,Solaire Sahel SARL
106,2024-05-05,2024-09-05,2650,Solaire Sahel SARL
106,2024-09-06,2025-01-06,2550,Solaire Sahel SARL
106,2025-01-07,2025-05-07,2400,Solaire Sahel SARL
106,2025-05-08,2025-09-08,1725,Solaire Sahel SARL
106,2025-09-09,2026-01-09,2350,Solaire Sahel SARL
106,2026-01-10,2026-05-10,2675,Solaire Sahel SARL
106,2026-05-11,2026-08-31,2975,Solaire Sahel SARL
107,2023-01-01,2023-05-01,2600,Solaire Sahel SARL
107,2023-05-02,2023-09-02,2775,Solaire Sahel SARL
107,2023-09-03,2024-01-03,2800,Solaire Sahel SARL
107,2024-01-04,2024-05-04,3025,Solaire Sahel SARL
107,2024-05-05,2024-09-05,2675,Solaire Sahel SARL
107,2024-09-06,2025-01-06,2925,Solaire Sahel SARL
107,2025-01-07,2025-05-07,2950,Solaire Sahel SARL
107,2025-05-08,2025-09-08,2925,Solaire Sahel SARL
107,2025-09-09,2026-01-09,3350,Solaire Sahel SARL
107,2026-01-10,2026-05-10,3750,Solaire Sahel SARL
107,2026-05-11,2026-08-31,3650,Solaire Sahel SARL
108,2023-01-01,2023-05-01,5200,Solaire Sahel SARL
108,2023-05-02,2023-09-02,5250,Solaire Sahel SARL
108,2023-09-03,2024-01-03,4550,Solaire Sahel SARL
108,2024-01-04,2024-05-04,4050,Solaire Sahel SARL
108,2024-05-05,2024-09-05,3750,Solaire Sahel SARL
108,2024-09-06,2025-01-06,3850,Solaire Sahel SARL
108,2025-01-07,2025-05-07,3700,Solaire Sahel SARL
108,2025-05-08,2025-09-08,4325,Solaire Sahel SARL
108,2025-09-09,2026-01-09,5000,Solaire Sahel SARL
108,2026-01-10,2026-05-10,5550,Solaire Sahel SARL
108,2026-05-11,2026-08-31,6200,Solaire Sahel SARL
109,2023-01-01,2023-05-01,2650,Solaire Sahel SARL
109,2023-05-02,2023-09-02,2825,Solaire Sahel SARL
109,2023-09-03,2024-01-03,2450,Solaire Sahel SARL
109,2024-01-04,2024-05-04,2500,Solaire Sahel SARL
109,2024-05-05,2024-09-05,2525,Solaire Sahel SARL
109,2024-09-06,2025-01-06,2625,Solaire Sahel SARL
109,2025-01-07,2025-05-07,1875,Solaire Sahel SARL
109,2025-05-08,2025-09-08,2200,Solaire Sahel SARL
109,2025-09-09,2026-01-09,2425,Solaire Sahel SARL
109,2026-01-10,2026-05-10,2625,Solaire Sahel SARL
109,2026-05-11,2026-08-31,2875,Solaire Sahel SARL
110,2023-01-01,2023-05-01,4475,Solaire Sahel SARL
110,2023-05-02,2023-09-02,3450,Solaire Sahel SARL
110,2023-09-03,2024-01-03,3650,Solaire Sahel SARL
110,2024-01-04,2024-05-04,3550,Solaire Sahel SARL
110,2024-05-05,2024-09-05,3825,Solaire Sahel SARL
110,2024-09-06,2025-01-06,4000,Solaire Sahel SARL
110,2025-01-07,2025-05-07,3950,Solaire Sahel SARL
110,2025-05-08,2025-09-08,4100,Solaire Sahel SARL
110,2025-09-09,2026-01-09,4200,Solaire Sahel SARL
110,2026-01-10,2026-05-10,4025,Solaire Sahel SARL
110,2026-05-11,2026-08-31,4525,Solaire Sahel SARL
111,2023-01-01,2023-05-01,5650,Solaire Sahel SARL
111,2023-05-02,2023-09-02,5925,Solaire Sahel SARL
111,2023-09-03,2024-01-03,5375,Solaire Sahel SARL
111,2024-01-04,2024-05-04,5100,Solaire Sahel SARL
111,2024-05-05,2024-09-05,5350,Solaire Sahel SARL
111,2024-09-06,2025-01-06,5625,Solaire Sahel SARL
111,2025-01-07,2025-05-07,6500,Solaire Sahel SARL
111,2025-05-08,2025-09-08,6350,Solaire Sahel SARL
111,2025-09-09,2026-01-09,6900,Solaire Sahel SARL
111,2026-01-10,2026-05-10,7000,Solaire Sahel SARL
111,2026-05-11,2026-08-31,6900,Solaire Sahel SARL
112,2023-01-01,2023-05-01,5400,Solaire Sahel SARL
112,2023-05-02,2023-09-02,6025,Solaire Sahel SARL
112,2023-09-03,2024-01-03,5200,Solaire Sahel SARL
112,2024-01-04,2024-05-04,4800,Solaire Sahel SARL
112,2024-05-05,2024-09-05,5300,Solaire Sahel SARL
112,2024-09-06,2025-01-06,4125,Solaire Sahel SARL
112,2025-01-07,2025-05-07,4625,Solaire Sahel SARL
112,2025-05-08,2025-09-08,3900,Solaire Sahel SARL
112,2025-09-09,2026-01-09,3800,Solaire Sahel SARL
112,2026-01-10,2026-05-10,3375,Solaire Sahel SARL
112,2026-05-11,2026-08-31,4050,Solaire Sahel SARL
113,2023-01-01,2023-05-01,1000,Peinture Saaba
113,2023-05-02,2023-09-02,1050,Peinture Saaba
113,2023-09-03,2024-01-03,1050,Peinture Saaba
113,2024-01-04,2024-05-04,1025,Peinture Saaba
113,2024-05-05,2024-09-05,975,Peinture Saaba
113,2024-09-06,2025-01-06,850,Peinture Saaba
113,2025-01-07,2025-05-07,800,Peinture Saaba
113,2025-05-08,2025-09-08,775,Peinture Saaba
113,2025-09-09,2026-01-09,825,Peinture Saaba
113,2026-01-10,2026-05-10,700,Peinture Saaba
113,2026-05-11,2026-08-31,775,Peinture Saaba
114,2023-01-01,2023-05-01,1975,Peinture Saaba
114,2023-05-02,2023-09-02,2250,Peinture Saaba
114,2023-09-03,2024-01-03,2100,Peinture Saaba
114,2024-01-04,2024-05-04,2025,Peinture Saaba
114,2024-05-05,2024-09-05,1850,Peinture Saaba
114,2024-09-06,2025-01-06,1725,Peinture Saaba
114,2025-01-07,2025-05-07,1775,Peinture Saaba
114,2025-05-08,2025-09-08,1775,Peinture Saaba
114,2025-09-09,2026-01-09,1850,Peinture Saaba
114,2026-01-10,2026-05-10,1900,Peinture Saaba
114,2026-05-11,2026-08-31,1975,Peinture Saaba
115,2023-01-01,2023-05-01,850,Peinture Saaba
115,2023-05-02,2023-09-02,750,Peinture Saaba
115,2023-09-03,2024-01-03,800,Peinture Saaba
115,2024-01-04,2024-05-04,925,Peinture Saaba
115,2024-05-05,2024-09-05,925,Peinture Saaba
115,2024-09-06,2025-01-06,925,Peinture Saaba
115,2025-01-07,2025-05-07,950,Peinture Saaba
115,2025-05-08,2025-09-08,1100,Peinture Saaba
115,2025-09-09,2026-01-09,1075,Peinture Saaba
115,2026-01-10,2026-05-10,1175,Peinture Saaba
115,2026-05-11,2026-08-31,1150,Peinture Saaba
116,2023-01-01,2023-05-01,1150,Peinture Saaba
116,2023-05-02,2023-09-02,1125,Peinture Saaba
116,2023-09-03,2024-01-03,1125,Peinture Saaba
116,2024-01-04,2024-05-04,1225,Peinture Saaba
116,2024-05-05,2024-09-05,1225,Peinture Saaba
116,2024-09-06,2025-01-06,1125,Peinture Saaba
116,2025-01-07,2025-05-07,1050,Peinture Saaba
116,2025-05-08,2025-09-08,1100,Peinture Saaba
116,2025-09-09,2026-01-09,1050,Peinture Saaba
116,2026-01-10,2026-05-10,975,Peinture Saaba
116,2026-05-11,2026-08-31,975,Peinture Saaba
117,2023-01-01,2023-05-01,1075,Peinture Saaba
117,2023-05-02,2023-09-02,1300,Peinture Saaba
117,2023-09-03,2024-01-03,1275,Peinture Saaba
117,2024-01-04,2024-05-04,1175,Peinture Saaba
117,2024-05-05,2024-09-05,1250,Peinture Saaba
117,2024-09-06,2025-01-06,1200,Peinture Saaba
117,2025-01-07,2025-05-07,1100,Peinture Saaba
117,2025-05-08,2025-09-08,1150,Peinture Saaba
117,2025-09-09,2026-01-09,975,Peinture Saaba
117,2026-01-10,2026-05-10,1100,Peinture Saaba
117,2026-05-11,2026-08-31,1150,Peinture Saaba
118,2023-01-01,2023-05-01,1425,Peinture Saaba
118,2023-05-02,2023-09-02,1475,Peinture Saaba
118,2023-09-03,2024-01-03,1800,Peinture Saaba
118,2024-01-04,2024-05-04,1800,Peinture Saaba
118,2024-05-05,2024-09-05,1675,Peinture Saaba
118,2024-09-06,2025-01-06,1825,Peinture Saaba
118,2025-01-07,2025-05-07,1675,Peinture Saaba
118,2025-05-08,2025-09-08,1750,Peinture Saaba
118,2025-09-09,2026-01-09,1625,Peinture Saaba
118,2026-01-10,2026-05-10,1850,Peinture Saaba
118,2026-05-11,2026-08-31,1675,Peinture Saaba
119,2023-01-01,2023-05-01,1300,Peinture Saaba
119,2023-05-02,2023-09-02,1400,Peinture Saaba
119,2023-09-03,2024-01-03,1200,Peinture Saaba
119,2024-01-04,2024-05-04,1275,Peinture Saaba
119,2024-05-05,2024-09-05,1250,Peinture Saaba
119,2024-09-06,2025-01-06,1350,Peinture Saaba
119,2025-01-07,2025-05-07,1275,Peinture Saaba
119,2025-05-08,2025-09-08,1300,Peinture Saaba
119,2025-09-09,2026-01-09,1125,Peinture Saaba
119,2026-01-10,2026-05-10,1150,Peinture Saaba
119,2026-05-11,2026-08-31,1075,Peinture Saaba
120,2023-01-01,2023-05-01,1175,Peinture Saaba
120,2023-05-02,2023-09-02,1175,Peinture Saaba
120,2023-09-03,2024-01-03,950,Peinture Saaba
120,2024-01-04,2024-05-04,925,Peinture Saaba
120,2024-05-05,2024-09-05,975,Peinture Saaba
120,2024-09-06,2025-01-06,1150,Peinture Saaba
120,2025-01-07,2025-05-07,1200,Peinture Saaba
120,2025-05-08,2025-09-08,1300,Peinture Saaba
120,2025-09-09,2026-01-09,1325,Peinture Saaba
120,2026-01-10,2026-05-10,1500,Peinture Saaba
120,2026-05-11,2026-08-31,1400,Peinture Saaba
121,2023-01-01,2023-05-01,1300,Peinture Saaba
121,2023-05-02,2023-09-02,1100,Peinture Saaba
121,2023-09-03,2024-01-03,1250,Peinture Saaba
121,2024-01-04,2024-05-04,1275,Peinture Saaba
121,2024-05-05,2024-09-05,1425,Peinture Saaba
121,2024-09-06,2025-01-06,1375,Peinture Saaba
121,2025-01-07,2025-05-07,1300,Peinture Saaba
121,2025-05-08,2025-09-08,1200,Peinture Saaba
121,2025-09-09,2026-01-09,1275,Peinture Saaba
121,2026-01-10,2026-05-10,1500,Peinture Saaba
121,2026-05-11,2026-08-31,1525,Peinture Saaba
122,2023-01-01,2023-05-01,2150,Peinture Saaba
122,2023-05-02,2023-09-02,1825,Peinture Saaba
122,2023-09-03,2024-01-03,1900,Peinture Saaba
122,2024-01-04,2024-05-04,1700,Peinture Saaba
122,2024-05-05,2024-09-05,1825,Peinture Saaba
122,2024-09-06,2025-01-06,1900,Peinture Saaba
122,2025-01-07,2025-05-07,1975,Peinture Saaba
122,2025-05-08,2025-09-08,1750,Peinture Saaba
122,2025-09-09,2026-01-09,1650,Peinture Saaba
122,2026-01-10,2026-05-10,1875,Peinture Saaba
122,2026-05-11,2026-08-31,2275,Peinture Saaba
123,2023-01-01,2023-05-01,1050,Peinture Saaba
123,2023-05-02,2023-09-02,900,Peinture Saaba
123,2023-09-03,2024-01-03,950,Peinture Saaba
123,2024-01-04,2024-05-04,1075,Peinture Saaba
123,2024-05-05,2024-09-05,1125,Peinture Saaba
123,2024-09-06,2025-01-06,1200,Peinture Saaba
123,2025-01-07,2025-05-07,1375,Peinture Saaba
123,2025-05-08,2025-09-08,1200,Peinture Saaba
123,2025-09-09,2026-01-09,1050,Peinture Saaba
123,2026-01-10,2026-05-10,1000,Peinture Saaba
123,2026-05-11,2026-08-31,1050,Peinture Saaba
124,2023-01-01,2023-05-01,1625,Peinture Saaba
124,2023-05-02,2023-09-02,1750,Peinture Saaba
124,2023-09-03,2024-01-03,1975,Peinture Saaba
124,2024-01-04,2024-05-04,2225,Peinture Saaba
124,2024-05-05,2024-09-05,2300,Peinture Saaba
124,2024-09-06,2025-01-06,2100,Peinture Saaba
124,2025-01-07,2025-05-07,2600,Peinture Saaba
124,2025-05-08,2025-09-08,2525,Peinture Saaba
124,2025-09-09,2026-01-09,2150,Peinture Saaba
124,2026-01-10,2026-05-10,2300,Peinture Saaba
124,2026-05-11,2026-08-31,2525,Peinture Saaba
125,2023-01-01,2023-05-01,1075,Peinture Saaba
125,2023-05-02,2023-09-02,1225,Peinture Saaba
125,2023-09-03,2024-01-03,1075,Peinture Saaba
125,2024-01-04,2024-05-04,1100,Peinture Saaba
125,2024-05-05,2024-09-05,1225,Peinture Saaba
125,2024-09-06,2025-01-06,1225,Peinture Saaba
125,2025-01-07,2025-05-07,1400,Peinture Saaba
125,2025-05-08,2025-09-08,1400,Peinture Saaba
125,2025-09-09,2026-01-09,1300,Peinture Saaba
125,2026-01-10,2026-05-10,1400,Peinture Saaba
125,2026-05-11,2026-08-31,1500,Peinture Saaba
126,2023-01-01,2023-05-01,1050,Peinture Saaba
126,2023-05-02,2023-09-02,1025,Peinture Saaba
126,2023-09-03,2024-01-03,1075,Peinture Saaba
126,2024-01-04,2024-05-04,975,Peinture Saaba
126,2024-05-05,2024-09-05,900,Peinture Saaba
126,2024-09-06,2025-01-06,925,Peinture Saaba
126,2025-01-07,2025-05-07,950,Peinture Saaba
126,2025-05-08,2025-09-08,950,Peinture Saaba
126,2025-09-09,2026-01-09,825,Peinture Saaba
126,2026-01-10,2026-05-10,950,Peinture Saaba
126,2026-05-11,2026-08-31,1025,Peinture Saaba
127,2023-01-01,2023-05-01,5500,Boissonnerie de Koudougou
127,2023-05-02,2023-09-02,5550,Boissonnerie de Koudougou
127,2023-09-03,2024-01-03,6275,Boissonnerie de Koudougou
127,2024-01-04,2024-05-04,5825,Boissonnerie de Koudougou
127,2024-05-05,2024-09-05,5600,Boissonnerie de Koudougou
127,2024-09-06,2025-01-06,4925,Boissonnerie de Koudougou
127,2025-01-07,2025-05-07,5175,Boissonnerie de Koudougou
127,2025-05-08,2025-09-08,5225,Boissonnerie de Koudougou
127,2025-09-09,2026-01-09,5350,Boissonnerie de Koudougou
127,2026-01-10,2026-05-10,5325,Boissonnerie de Koudougou
127,2026-05-11,2026-08-31,5575,Boissonnerie de Koudougou
128,2023-01-01,2023-05-01,5025,Boissonnerie de Koudougou
128,2023-05-02,2023-09-02,4575,Boissonnerie de Koudougou
128,2023-09-03,2024-01-03,4775,Boissonnerie de Koudougou
128,2024-01-04,2024-05-04,4675,Boissonnerie de Koudougou
128,2024-05-05,2024-09-05,4800,Boissonnerie de Koudougou
128,2024-09-06,2025-01-06,5000,Boissonnerie de Koudougou
128,2025-01-07,2025-05-07,4800,Boissonnerie de Koudougou
128,2025-05-08,2025-09-08,4875,Boissonnerie de Koudougou
128,2025-09-09,2026-01-09,5125,Boissonnerie de Koudougou
128,2026-01-10,2026-05-10,5500,Boissonnerie de Koudougou
128,2026-05-11,2026-08-31,4900,Boissonnerie de Koudougou
129,2023-01-01,2023-05-01,5225,Boissonnerie de Koudougou
129,2023-05-02,2023-09-02,4700,Boissonnerie de Koudougou
129,2023-09-03,2024-01-03,3875,Boissonnerie de Koudougou
129,2024-01-04,2024-05-04,4625,Boissonnerie de Koudougou
129,2024-05-05,2024-09-05,4900,Boissonnerie de Koudougou
129,2024-09-06,2025-01-06,5250,Boissonnerie de Koudougou
129,2025-01-07,2025-05-07,5425,Boissonnerie de Koudougou
129,2025-05-08,2025-09-08,5000,Boissonnerie de Koudougou
129,2025-09-09,2026-01-09,4550,Boissonnerie de Koudougou
129,2026-01-10,2026-05-10,4575,Boissonnerie de Koudougou
129,2026-05-11,2026-08-31,5000,Boissonnerie de Koudougou
130,2023-01-01,2023-05-01,6675,Boissonnerie de Koudougou
130,2023-05-02,2023-09-02,6675,Boissonnerie de Koudougou
130,2023-09-03,2024-01-03,6925,Boissonnerie de Koudougou
130,2024-01-04,2024-05-04,7075,Boissonnerie de Koudougou
130,2024-05-05,2024-09-05,6475,Boissonnerie de Koudougou
130,2024-09-06,2025-01-06,7475,Boissonnerie de Koudougou
130,2025-01-07,2025-05-07,7775,Boissonnerie de Koudougou
130,2025-05-08,2025-09-08,8150,Boissonnerie de Koudougou
130,2025-09-09,2026-01-09,8150,Boissonnerie de Koudougou
130,2026-01-10,2026-05-10,7700,Boissonnerie de Koudougou
130,2026-05-11,2026-08-31,6875,Boissonnerie de Koudougou
131,2023-01-01,2023-05-01,2975,Boissonnerie de Koudougou
131,2023-05-02,2023-09-02,3075,Boissonnerie de Koudougou
131,2023-09-03,2024-01-03,3000,Boissonnerie de Koudougou
131,2024-01-04,2024-05-04,2950,Boissonnerie de Koudougou
131,2024-05-05,2024-09-05,3000,Boissonnerie de Koudougou
131,2024-09-06,2025-01-06,3025,Boissonnerie de Koudougou
131,2025-01-07,2025-05-07,3100,Boissonnerie de Koudougou
131,2025-05-08,2025-09-08,3000,Boissonnerie de Koudougou
131,2025-09-09,2026-01-09,3375,Boissonnerie de Koudougou
131,2026-01-10,2026-05-10,3475,Boissonnerie de Koudougou
131,2026-05-11,2026-08-31,3600,Boissonnerie de Koudougou
132,2023-01-01,2023-05-01,3650,Boissonnerie de Koudougou
132,2023-05-02,2023-09-02,4025,Boissonnerie de Koudougou
132,2023-09-03,2024-01-03,3425,Boissonnerie de Koudougou
132,2024-01-04,2024-05-04,2975,Boissonnerie de Koudougou
132,2024-05-05,2024-09-05,3925,Boissonnerie de Koudougou
132,2024-09-06,2025-01-06,3375,Boissonnerie de Koudougou
132,2025-01-07,2025-05-07,4600,Boissonnerie de Koudougou
132,2025-05-08,2025-09-08,4000,Boissonnerie de Koudougou
132,2025-09-09,2026-01-09,4375,Boissonnerie de Koudougou
132,2026-01-10,2026-05-10,4900,Boissonnerie de Koudougou
132,2026-05-11,2026-08-31,4175,Boissonnerie de Koudougou
133,2023-01-01,2023-05-01,2275,Boissonnerie de Koudougou
