id_vente,id_ticket,date_vente,heure,id_magasin,id_vendeur,id_client,id_produit,quantite,prix_unitaire_ht,taux_remise,montant_ht,montant_tva,montant_ttc,mode_paiement,canal,est_retour,poids_kg,mois,annee
212166,T01-240312-044030,2024-03-12,09:02,1,10,653,91,6,10225,0.0,61350,11043,72393,Chèque,Magasin,0,7.68,3,2024
212409,T01-240312-044031,2024-03-12,10:34,1,5,20025,100,4,17950,0.04,68928,12407,81335,Créance 30 j,Téléphone,0,9.52,3,2024
212575,T01-240312-044031,2024-03-12,09:40,1,5,14093,3,7,5875,0.0,41125,7402,48527,Mobile Money,Livraison,0,389.2,3,2024
213673,T01-240312-044032,2024-03-12,17:04,1,10,1468,82,7,38825,0.04,260904,46963,307867,Mobile Money,Magasin,0,46.2,3,2024
213968,T01-240312-044032,2024-03-12,14:19,1,5,4514,149,3,7975,0.0,23925,4306,28231,Espèces,Magasin,0,2.79,3,2024
215035,T01-240312-044033,2024-03-12,09:36,1,15,13433,6,11,7550,0.08,76406,13753,90159,Espèces,Magasin,0,655.93,3,2024
215684,T01-240312-044033,2024-03-12,07:49,1,10,13818,138,5,5200,0.04,24960,4493,29453,Espèces,Livraison,0,2.6,3,2024
217569,T01-240312-044034,2024-03-12,09:56,1,15,10009,152,11,4350,0.0,47850,8613,56463,Mobile Money,Magasin,0,5.39,3,2024
221412,T01-240312-044034,2024-03-12,12:55,1,20,14868,20,5,1475,0.0,7375,1328,8703,Virement,Livraison,0,23.5,3,2024
226648,T01-240312-044035,2024-03-12,13:47,1,15,6201,24,4,24900,0.04,95616,17211,112827,Virement,Livraison,0,4498.4,3,2024
232396,T01-240312-044035,2024-03-12,12:18,1,5,0,127,2,17750,0.0,35500,6390,41890,Espèces,Livraison,0,26.22,3,2024
234964,T01-240312-044036,2024-03-12,13:21,1,15,13114,61,11,3200,0.04,33792,6083,39875,Virement,Livraison,0,14.3,3,2024
235634,T01-240312-044036,2024-03-12,09:26,1,5,7122,24,7,23775,0.0,166425,29956,196381,Mobile Money,Magasin,0,7872.2,3,2024
235775,T01-240312-044037,2024-03-12,15:29,1,5,3611,51,4,6825,0.0,27300,4914,32214,Chèque,Livraison,0,2.76,3,2024
238444,T01-240312-044037,2024-03-12,09:27,1,15,20371,44,8,8150,0.04,62592,11267,73859,Espèces,Magasin,0,12.0,3,2024
239761,T01-240312-044038,2024-03-12,18:31,1,15,0,131,4,10050,0.0,40200,7236,47436,Mobile Money,Magasin,0,68.64,3,2024
239777,T01-240312-044038,2024-03-12,17:45,1,10,0,8,43,5500,0.0,236500,42570,279070,Mobile Money,Magasin,0,2910.24,3,2024
561,T02-240312-044039,2024-03-12,16:31,2,21,20230,66,6,4425,0.04,25488,4588,30076,Mobile Money,Livraison,0,7.56,3,2024
5990,T02-240312-044039,2024-03-12,13:31,2,6,0,13,4,1375,0.0,5500,990,6490,Espèces,Magasin,0,7.4,3,2024
8723,T02-240312-044040,2024-03-12,14:52,2,11,14842,144,3,7325,0.0,21975,3956,25931,Espèces,Téléphone,0,2.76,3,2024
13627,T02-240312-044040,2024-03-12,10:27,2,16,18213,55,8,8525,0.04,65472,11785,77257,Créance 30 j,Magasin,0,6.0,3,2024
16559,T02-240312-044041,2024-03-12,18:38,2,11,6179,49,1,7550,0.08,6946,1250,8196,Espèces,Magasin,0,1.36,3,2024
18919,T02-240312-044041,2024-03-12,16:24,2,16,12381,20,7,1425,0.08,9177,1652,10829,Mobile Money,Livraison,0,32.9,3,2024
30044,T02-240312-044042,2024-03-12,09:50,2,21,0,17,9,1000,0.0,9000,1620,10620,Chèque,Livraison,0,14.49,3,2024
33854,T02-240312-044042,2024-03-12,07:48,2,16,9784,92,1,11625,0.0,11625,2092,13717,Mobile Money,Magasin,0,1.5,3,2024
38951,T02-240312-044043,2024-03-12,07:03,2,21,18478,1,8,5575,0.04,42816,7707,50523,Chèque,Magasin,0,265.36,3,2024
43790,T02-240312-044043,2024-03-12,09:22,2,11,18669,145,7,8525,0.0,59675,10742,70417,Mobile Money,Magasin,0,6.58,3,2024
44823,T02-240312-044044,2024-03-12,09:33,2,1,14501,140,1,4825,0.04,4632,834,5466,Virement,Magasin,0,0.49,3,2024
46796,T02-240312-044044,2024-03-12,15:42,2,11,3652,11,15,7025,0.0,105375,18968,124343,Créance 30 j,Magasin,0,713.4,3,2024
46842,T02-240312-044045,2024-03-12,07:14,2,21,10992,128,10,17425,0.04,167280,30110,197390,Créance 30 j,Livraison,0,152.8,3,2024
51506,T02-240312-044045,2024-03-12,12:00,2,6,0,129,8,16750,0.0,134000,24120,158120,Mobile Money,Magasin,0,139.76,3,2024
53036,T02-240312-044046,2024-03-12,17:20,2,21,7135,34,1,1350,0.0,1350,243,1593,Mobile Money,Magasin,0,0.4,3,2024
53345,T02-240312-044046,2024-03-12,17:52,2,11,0,55,2,8675,0.0,17350,3123,20473,Espèces,Magasin,0,1.5,3,2024
54686,T02-240312-044047,2024-03-12,08:28,2,1,1832,78,1,29175,0.0,29175,5252,34427,Mobile Money,Magasin,0,5.41,3,2024
56202,T02-240312-044047,2024-03-12,08:33,2,6,3882,44,2,7900,0.03,15326,2759,18085,Mobile Money,Magasin,0,3.0,3,2024
58549,T02-240312-044048,2024-03-12,15:11,2,11,13322,59,35,7675,0.0,268625,48352,316977,Chèque,Téléphone,0,34.3,3,2024
58744,T02-240312-044048,2024-03-12,17:22,2,11,11386,121,9,4900,0.0,44100,7938,52038,Chèque,Magasin,0,6.12,3,2024
62590,T02-240312-044049,2024-03-12,10:11,2,1,11351,14,3,1325,0.0,3975,716,4691,Espèces,Livraison,0,12.84,3,2024
65476,T02-240312-044049,2024-03-12,18:49,2,21,0,74,1,32275,0.0,32275,5810,38085,Espèces,Magasin,0,8.05,3,2024
67387,T02-240312-044050,2024-03-12,15:29,2,6,19857,44,1,8175,0.08,7521,1354,8875,Virement,Magasin,0,1.5,3,2024
82113,T02-240312-044050,2024-03-12,15:56,2,11,21243,129,5,16975,0.08,78085,14055,92140,Espèces,Magasin,0,87.35,3,2024
82135,T02-240312-044051,2024-03-12,12:56,2,6,11989,60,27,5200,0.0,140400,25272,165672,Espèces,Magasin,0,37.8,3,2024
87213,T02-240312-044051,2024-03-12,17:35,2,1,11899,43,1,8850,0.04,8496,1529,10025,Chèque,Magasin,0,1.15,3,2024
89307,T02-240312-044052,2024-03-12,12:13,2,16,16739,119,70,5325,0.04,357840,64411,422251,Mobile Money,Magasin,0,53.2,3,2024
96067,T02-240312-044052,2024-03-12,16:47,2,11,19596,152,1,4400,0.08,4048,729,4777,Espèces,Magasin,0,0.49,3,2024
96925,T02-240312-044053,2024-03-12,16:54,2,1,6473,20,8,1450,0.04,11136,2004,13140,Chèque,Magasin,0,37.6,3,2024
98203,T02-240312-044053,2024-03-12,09:50,2,6,22468,1,10,5525,0.0,55250,9945,65195,Espèces,Magasin,0,331.7,3,2024
104763,T02-240312-044054,2024-03-12,09:47,2,16,0,37,5,1400,0.0,7000,1260,8260,Espèces,Livraison,0,2.75,3,2024
109329,T02-240312-044054,2024-03-12,09:16,2,21,7001,45,7,9975,0.03,67730,12191,79921,Espèces,Magasin,0,4.41,3,2024
111389,T02-240312-044055,2024-03-12,16:07,2,11,6361,117,24,3925,0.0,94200,16956,111156,Mobile Money,Magasin,0,39.12,3,2024
112757,T02-240312-044055,2024-03-12,07:11,2,1,6950,105,2,20675,0.0,41350,7443,48793,Chèque,Magasin,0,4.6,3,2024
124181,T02-240312-044056,2024-03-12,18:02,2,1,17715,15,20,1000,0.08,18400,3312,21712,Chèque,Magasin,0,58.8,3,2024
128517,T02-240312-044056,2024-03-12,15:20,2,11,23434,142,7,9000,0.0,63000,11340,74 340 FCFA,Virement,Magasin,0,5.6,3,2024
129267,T02-240312-044057,2024-03-12,12:48,2,6,18800,136,4,13525,0.0,54100,9738,63838,Espèces,Magasin,0,68.4,3,2024
141975,T02-240312-044057,2024-03-12,07:12,2,6,12490,14,-9,1325,0.03,-11567,-2082,-13649,Chèque,Livraison,1,-38.52,3,2024
144637,T02-240312-044058,2024-03-12,17:28,2,1,2390,39,7,1475,0.08,9499,1710,11209,Espèces,Magasin,0,1.61,3,2024
147443,T02-240312-044058,2024-03-12,08:20,2,11,1241,62,17,3500,0.0,59500,10710,70210,Espèces,Magasin,0,16.49,3,2024
148882,T02-240312-044059,2024-03-12,09:47,2,1,2081,58,5,5500,0.0,27500,4950,32450,Espèces,Magasin,0,6.2,3,2024
152173,T02-240312-044059,2024-03-12,12:52,2,6,12849,2,8,6000,0.08,44160,7949,52109,Espèces,Magasin,0,225.92,3,2024
153255,T02-240312-044060,2024-03-12,15:23,2,1,21233,24,3,23775,0.04,68472,12325,80797,Virement,Magasin,0,3373.8,3,2024
153629,T02-240312-044060,2024-03-12,09:23,2,16,14354,24,2,24525,0.0,49050,8829,57879,Espèces,Magasin,0,2249.2,3,2024
156177,T02-240312-044061,2024-03-12,08:38,2,6,12529,109,5,8850,0.0,44250,7965,52215,Virement,Magasin,0,11.1,3,2024
158843,T02-240312-044061,2024-03-12,17:57,2,6,0,29,2,1625,0.0,3250,585,3835,Espèces,Téléphone,0,0.6,3,2024
160885,T02-240312-044062,2024-03-12,17:17,2,11,6376,41,3,1500,0.0,4500,810,5310,Virement,Magasin,0,0.99,3,2024
164231,T02-240312-044062,2024-03-12,13:05,2,21,5208,102,4,14675,0.08,54004,9721,63725,Créance 30 j,Téléphone,0,8.36,3,2024
168020,T02-240312-044063,2024-03-12,18:29,2,1,23300,68,7,2500,0.04,16800,3024,19824,Mobile Money,Livraison,0,7.7,3,2024
169548,T02-240312-044063,2024-03-12,14:18,2,11,0,121,8,4650,0.0,37200,6696,43896,Espèces,Magasin,0,5.44,3,2024
171702,T02-240312-044064,2024-03-12,13:28,2,11,19013,46,3,9525,0.0,28575,5144,33719,Chèque,Magasin,0,3.69,3,2024
175872,T02-240312-044064,2024-03-12,09:49,2,21,0,137,2,5025,0.0,10050,1809,11859,Espèces,Magasin,0,1.26,3,2024
185971,T02-240312-044065,2024-03-12,16:48,2,1,19992,4,20,3800,0.08,69920,12586,82506,Virement,Magasin,0,653.6,3,2024
187439,T02-240312-044065,2024-03-12,18:24,2,11,19492,11,18,6650,0.0,119700,21546,141246,Créance 30 j,Magasin,0,856.08,3,2024
192338,T02-240312-044066,2024-03-12,13:46,2,11,0,94,6,8125,0.0,48750,8775,57525,Virement,Magasin,0,19.14,3,2024
192511,T02-240312-044066,2024-03-12,18:49,2,1,0,3,9,5600,0.0,50400,9072,59472,Espèces,Téléphone,0,500.4,3,2024
194227,T02-240312-044067,2024-03-12,17:56,2,6,10961,62,4,3575,0.04,13728,2471,16199,Espèces,Magasin,0,3.88,3,2024
201485,T02-240312-044067,2024-03-12,15:47,2,21,5455,147,6,8075,0.0,48450,8721,57171,Espèces,Magasin,0,4.98,3,2024
205698,T02-240312-044068,2024-03-12,07:53,2,1,7770,57,10,6950,0.08,63940,11509,75449,Virement,Magasin,0,6.8,3,2024
208236,T02-240312-044068,2024-03-12,18:34,2,11,16734,57,2,7075,0.08,13018,2343,15361,Mobile Money,Magasin,0,1.36,3,2024
210727,T02-240312-044069,2024-03-12,16:09,2,11,609,90,18,10175,0.0,183150,32967,216117,Chèque,Livraison,0,56.52,3,2024
211240,T02-240312-044069,2024-03-12,17:22,2,21,3805,152,1,4500,0.0,4500,810,5310,Espèces,Livraison,0,0.49,3,2024
215399,T02-240312-044070,2024-03-12,13:31,2,21,22341,47,3,8750,0.0,26250,4725,30975,Créance 30 j,Magasin,0,4.08,3,2024
216934,T02-240312-044070,2024-03-12,13:24,2,6,0,105,9,19875,0.0,178875,32198,211073,Créance 30 j,Magasin,0,20.7,3,2024
226632,T02-240312-044071,2024-03-12,07:43,2,1,3192,85,16,11650,0.08,171488,30868,202356,Chèque,Magasin,0,50.88,3,2024
227398,T02-240312-044071,2024-03-12,18:09,2,6,22447,100,2,17600,0.0,35200,6336,41536,Virement,Magasin,0,4.76,3,2024
236580,T02-240312-044072,2024-03-12,17:21,2,1,20528,82,1,38550,0.04,37008,6661,43669,Mobile Money,Magasin,0,6.6,3,2024
239910,T02-240312-044072,2024-03-12,07:19,2,21,0,25,2,28925,0.0,57850,10413,68263,Créance 30 j,Livraison,0,3079.22,3,2024
1295,T03-240312-044073,2024-03-12,13:12,3,17,20712,44,7,7950,0.0,55650,10017,65667,Virement,Téléphone,0,10.5,3,2024
6953,T03-240312-044073,2024-03-12,09:49,3,2,10689,137,6,4800,0.08,26496,4769,31265,Espèces,Magasin,0,3.78,3,2024
11319,T03-240312-044073,2024-12-03,07:47,3,12,21459,25,1,28325,0.08,26059,4691,30750,Chèque,Magasin,0,1539.61,3,2024
11820,T03-240312-044074,2024-03-12,10:06,3,2,22573,130,1,21750,0.0,21750,3915,25665,Chèque,Livraison,0,10.9,3,2024
12757,T03-240312-044074,2024-03-12,11:55,3,17,8233,39,2,1425,0.0,2850,513,3363,Virement,Magasin,0,0.46,3,2024
20704,T03-240312-044074,2024-03-12,14:09,3,22,541,129,13,16325,0.0,212225,38200,250425,Chèque,Magasin,0,227.11,3,2024
28261,T03-240312-044075,2024-03-12,07:17,3,12,22516,75,1,24450,0.0,24450,4401,28851,Mobile Money,Magasin,0,9.8,3,2024
33492,T03-240312-044075,2024-03-12,13:39,3,22,5848,28,11,22350,0.0,245850,44253,290103,Mobile Money,Téléphone,0,13144.67,3,2024
36004,T03-240312-044075,2024-03-12,07:08,3,2,3483,152,13,4475,0.0,58175,10472,68647,Créance 30 j,Magasin,0,6.37,3,2024
43475,T03-240312-044076,2024-03-12,17:27,3,22,4846,12,3,5875,0.0,17625,3172,20797,Espèces,Livraison,0,168.87,3,2024
47661,T03-240312-044076,2024-03-12,10:13,3,17,6998,109,2,8650,0.0,17300,3114,20414,Mobile Money,Magasin,0,4.44,3,2024
50698,T03-240312-044076,2024-03-12,12:09,3,17,0,59,5,7525,0.0,37625,6772,44397,Chèque,Livraison,0,4.9,3,2024
54415,T03-240312-044077,2024-03-12,15:01,3,7,330,82,7,36650,0.04,246288,44332,290620,Chèque,Magasin,0,46.2,3,2024
61366,T03-240312-044077,2024-03-12,16:29,3,2,18397,70,2,4000,0.0,8000,1440,9440,Espèces,Téléphone,0,1.92,3,2024
63311,T03-240312-044077,2024-03-12,09:59,3,17,0,124,7,5650,0.0,39550,7119,46669,Espèces,Livraison,0,11.13,3,2024
69304,T03-240312-044078,2024-03-12,13:21,3,2,478,46,1,9400,0.0,9400,1692,11092,Créance 30 j,Magasin,0,1.23,3,2024
77657,T03-240312-044078,2024-03-12,11:31,3,2,0,145,7,8925,0.0,62475,11246,73721,Virement,Magasin,0,6.58,3,2024
83737,T03-240312-044078,2024-03-12,13:47,3,7,18430,8,14,5625,0.0,78750,14175,92925,Mobile Money,Magasin,0,947.52,3,2024
87924,T03-240312-044079,2024-12-03,12:39,3,22,5299,30,3,1500,0.08,4140,745,4885,Chèque,Magasin,0,1.23,3,2024
94496,T03-240312-044079,2024-03-12,15:36,3,7,6262,152,11,4425,0.0,48675,8762,57437,Créance 30 j,Téléphone,0,5.39,3,2024
99139,T03-240312-044079,2024-03-12,17:51,3,22,11223,8,7,5450,0.0,38150,6867,45017,Mobile Money,Livraison,0,473.76,3,2024
100217,T03-240312-044080,2024-03-12,11:10,3,17,6206,21,27,1075,0.04,27864,5016,32880,Créance 30 j,Livraison,0,69.93,3,2024
103904,T03-240312-044080,2024-03-12,16:37,3,22,13127,48,8,9550,0.0,76400,13752,90152,Mobile Money,Magasin,0,12.8,3,2024
105972,T03-240312-044080,2024-03-12,11:22,3,17,17700,77,2,28575,0.0,57150,10287,67437,Virement,Magasin,0,14.3,3,2024
109677,T03-240312-044081,2024-03-12,16:04,3,17,8765,18,6,1000,0.04,5760,1037,6797,Espèces,Magasin,0,26.28,3,2024
118669,T03-240312-044081,2024-03-12,15:06,3,7,0,107,3,9675,0.0,29025,5224,34249,Espèces,Magasin,0,2.85,3,2024
120596,T03-240312-044081,2024-03-12,13:52,3,7,16798,3,18,5750,0.04,99360,17885,117245,Espèces,Magasin,0,1000.8,3,2024
120819,T03-240312-044082,2024-03-12,13:38,3,22,11777,143,17,8225,0.04,134232,24162,158394,Mobile Money,Magasin,0,12.41,3,2024
127877,T03-240312-044082,2024-03-12,13:10,3,2,14323,131,21,9600,0.08,185472,33385,218857,Mobile Money,Magasin,0,360.36,3,2024
139347,T03-240312-044082,2024-03-12,08:18,3,12,17560,21,3,1075,0.0,3225,580,3805,Espèces,Magasin,0,7.77,3,2024
141595,T03-240312-044083,2024-03-12,09:29,3,2,1381,3,4,5625,0.04,21600,3888,25488,Créance 30 j,Magasin,0,222.4,3,2024
147321,T03-240312-044083,2024-03-12,14:16,3,12,0,99,6,8825,0.0,52950,9531,62481,Chèque,Livraison,0,13.98,3,2024
151343,T03-240312-044083,2024-03-12,07:00,3,2,6205,33,6,2325,0.0,13950,2511,16461,Chèque,Magasin,0,2.88,3,2024
155500,T03-240312-044084,2024-03-12,16:49,3,22,13195,106,2,10275,0.04,19728,3551,23279,Espèces,Magasin,0,4.52,3,2024
165969,T03-240312-044084,2024-03-12,18:11,3,17,5198,146,3,8450,0.0,25350,4563,29913,Mobile Money,Magasin,0,1.23,3,2024
170209,T03-240312-044084,2024-03-12,09:11,3,2,22717,7,13,4050,0.0,52650,9477,62127,Mobile Money,Magasin,0,429.78,3,2024
171946,T03-240312-044085,2024-03-12,07:39,3,17,1632,111,2,18650,0.03,36181,6513,42694,Espèces,Magasin,0,2.52,3,2024
176961,T03-240312-044085,2024-03-12,14:15,3,17,23383,92,2,11975,0.0,23950,4311,28261,Espèces,Magasin,0,3.0,3,2024
181914,T03-240312-044085,2024-03-12,10:38,3,22,8780,15,6,1000,0.04,5760,1037,6797,Mobile Money,Magasin,0,17.64,3,2024
191761,T03-240312-044086,2024-03-12,14:36,3,7,19100,15,17,1000,0.0,17000,3060,20060,Mobile Money,Livraison,0,49.98,3,2024
208994,T03-240312-044086,2024-03-12,14:58,3,22,3717,64,7,3025,0.0,21175,3812,24987,Espèces,Livraison,0,4.62,3,2024
212265,T03-240312-044086,2024-03-12,07:27,3,22,0,7,2,3950,0.0,7900,1422,9322,Espèces,Livraison,0,66.12,3,2024
212474,T03-240312-044087,2024-03-12,13:48,3,17,10024,29,13,1650,0.0,21450,3861,25311,Espèces,Livraison,0,3.9,3,2024
215034,T03-240312-044087,2024-03-12,17:49,3,2,5025,67,22,3775,0.04,79728,14351,94079,Espèces,Magasin,0,11.0,3,2024
215760,T03-240312-044087,2024-03-12,11:12,3,12,15101,153,2,7825,0.0,15650,2817,18467,Chèque,Livraison,0,1.54,3,2024
224569,T03-240312-044088,2024-03-12,10:17,3,17,14576,7,21,4000,0.03,81480,14666,96146,Mobile Money,Magasin,0,694.26,3,2024
229658,T03-240312-044088,2024-03-12,14:23,3,17,13466,9,-22,5525,0.04,-116688,-21004,-137692,Chèque,Livraison,1,-857.56,3,2024
235482,T03-240312-044088,2024-03-12,14:03,3,7,18406,5,4,4850,0.0,19400,3492,22892,Créance 30 j,Magasin,0,105.16,3,2024
236209,T03-240312-044089,2024-03-12,12:52,3,17,7670,151,1,6100,0.0,6100,1098,7198,Espèces,Téléphone,0,0.58,3,2024
237365,T03-240312-044089,2024-03-12,12:14,3,7,5591,28,2,21400,0.0,42800,7704,50504,Chèque,Livraison,0,2389.94,3,2024
10347,T04-240312-044090,2024-03-12,13:08,4,13,20299,143,3,7900,0.0,23700,4266,27966,Créance 30 j,Magasin,0,2.19,3,2024
16659,T04-240312-044090,2024-03-12,12:42,4,8,1287,23,2,24000,0.04,46080,8294,54374,Espèces,Livraison,0,2815.42,3,2024
20087,T04-240312-044090,2024-03-12,14:51,4,3,17938,86,10,8900,0.0,89000,16020,105020,Créance 30 j,Téléphone,0,31.1,3,2024
37161,T04-240312-044090,2024-03-12,18:45,4,8,16232,61,28,3125,0.04,84000,15120,99120,Mobile Money,Magasin,0,36.4,3,2024
47244,T04-240312-044091,2024-03-12,18:02,4,18,369,68,2,2525,0.04,4848,873,5721,Chèque,Magasin,0,2.2,3,2024
47441,T04-240312-044091,2024-03-12,10:17,4,18,7562,36,4,2500,0.0,10000,1800,11800,Espèces,Livraison,0,1.76,3,2024
54222,T04-240312-044091,2024-03-12,08:50,4,13,0,34,1,1325,0.0,1325,238,1563,Espèces,Magasin,0,0.4,3,2024
56668,T04-240312-044092,2024-03-12,11:15,4,13,16177,23,2,23900,0.0,47800,8604,56404,Mobile Money,Magasin,0,2815.42,3,2024
64165,T04-240312-044092,2024-03-12,17:26,4,13,4779,47,2,8800,0.0,17600,3168,20768,Espèces,Magasin,0,2.72,3,2024
90511,T04-240312-044092,2024-03-12,17:44,4,3,0,19,6,975,0.0,5850,1053,6903,Virement,Téléphone,0,27.6,3,2024
102931,T04-240312-044093,2024-03-12,07:43,4,8,0,127,8,17750,0.0,142000,25560,167560,Espèces,Magasin,0,104.88,3,2024
103532,T04-240312-044093,2024-03-12,13:22,4,3,0,59,1,7400,0.0,7400,1332,8732,Créance 30 j,Magasin,0,0.98,3,2024
115386,T04-240312-044093,2024-03-12,09:49,4,18,18129,14,1,1325,0.0,1325,238,1563,Virement,Magasin,0,4.28,3,2024
121861,T04-240312-044094,2024-03-12,11:06,4,8,18809,19,2,1000,0.04,1920,346,2266,Espèces,Téléphone,0,9.2,3,2024
144675,T04-240312-044094,2024-03-12,08:49,4,18,0,113,34,3925,0.0,133450,24021,157471,Espèces,Téléphone,0,46.58,3,2024
150164,T04-240312-044094,2024-03-12,16:59,4,18,0,153,8,7800,0.0,62400,11232,73632,Mobile Money,Magasin,0,6.16,3,2024
151116,T04-240312-044095,2024-03-12,15:24,4,18,1880,148,6,7900,0.08,43608,7849,51457,Mobile Money,Magasin,0,4.5,3,2024
154924,T04-240312-044095,2024-03-12,17:21,4,13,0,122,13,6350,0.0,82550,14859,97409,Virement,Magasin,0,9.23,3,2024
155106,T04-240312-044095,2024-03-12,17:43,4,8,4386,153,15,7925,0.0,118875,21398,140273,Espèces,Livraison,0,11.55,3,2024
159439,T04-240312-044096,2024-03-12,14:07,4,18,11536,110,3,17775,0.0,53325,9598,62923,Espèces,Magasin,0,4.17,3,2024
171195,T04-240312-044096,2024-03-12,12:51,4,3,13303,23,4,24125,0.04,92640,16675,109315,Espèces,Livraison,0,5630.84,3,2024
176555,T04-240312-044096,2024-03-12,12:01,4,3,656,9,13,5500,0.04,68640,12355,80995,Espèces,Livraison,0,506.74,3,2024
180608,T04-240312-044097,2024-03-12,18:35,4,13,21647,127,7,17175,0.0,120225,21640,141865,Espèces,Magasin,0,91.77,3,2024
195624,T04-240312-044097,2024-03-12,18:32,4,8,0,63,3,3325,0.0,9975,1796,11771,Chèque,Magasin,0,2.34,3,2024
203943,T04-240312-044097,2024-03-12,13:18,4,18,11333,23,6,24200,0.03,140844,25352,166196,Créance 30 j,Livraison,0,8446.26,3,2024
213245,T04-240312-044098,2024-03-12,11:23,4,13,21163,11,8,6725,0.08,49496,8909,58405,Espèces,Téléphone,0,380.48,3,2024
213669,T04-240312-044098,2024-03-12,11:17,4,3,998,21,3,1075,0.0,3225,580,3805,Virement,Livraison,0,7.77,3,2024
216129,T04-240312-044098,2024-03-12,18:02,4,18,19802,147,16,8025,0.0,128400,23112,151512,Espèces,Magasin,0,13.28,3,2024
679,T05-240312-044099,2024-03-12,18:50,5,19,19183,131,4,10000,0.0,40000,7200,47200,Chèque,Livraison,0,68.64,3,2024
14765,T05-240312-044099,2024-03-12,17:31,5,19,13222,149,1,8175,0.0,8175,1472,9647,Mobile Money,Magasin,0,0.93,3,2024
17067,T05-240312-044099,2024-03-12,09:29,5,19,13705,33,1,2325,0.04,2232,402,2634,Virement,Livraison,0,0.48,3,2024
23227,T05-240312-044100,2024-03-12,15:25,5,9,17796,152,1,4475,0.0,4475,806,5281,Créance 30 j,Magasin,0,0.49,3,2024
26948,T05-240312-044100,2024-03-12,12:25,5,14,10416,27,3,14950,0.0,44850,8073,52923,Chèque,Magasin,0,5259.15,3,2024
36364,T05-240312-044101,2024-03-12,11:49,5,4,15082,138,5,5375,0.04,25800,4644,30444,Espèces,Magasin,0,2.6,3,2024
37217,T05-240312-044101,2024-03-12,12:56,5,19,22325,61,6,3125,0.0,18750,3375,22125,Espèces,Magasin,0,7.8,3,2024
52812,T05-240312-044102,2024-03-12,18:11,5,4,0,117,13,3950,0.0,51350,9243,60593,Espèces,Magasin,0,21.19,3,2024
56425,T05-240312-044102,2024-03-12,11:04,5,19,3423,12,4,5850,0.04,22464,4044,26508,Mobile Money,Magasin,0,225.16,3,2024
65530,T05-240312-044103,2024-03-12,18:58,5,9,21974,14,14,1300,0.0,18200,3276,21476,Créance 30 j,Livraison,0,59.92,3,2024
73857,T05-240312-044103,2024-03-12,14:06,5,19,12593,20,7,1450,0.08,9338,1681,11019,Créance 30 j,Téléphone,0,32.9,3,2024
77943,T05-240312-044104,2024-03-12,10:16,5,9,12730,15,4,975,18.0,3900,702,4602,Mobile Money,Magasin,0,11.76,3,2024
89110,T05-240312-044104,2024-03-12,12:16,5,14,10087,9,8,5350,0.08,39376,7088,46464,Virement,Téléphone,0,311.84,3,2024
99266,T05-240312-044105,2024-03-12,07:06,5,9,2590,1,3,5800,0.04,16704,3007,19711,Mobile Money,Magasin,0,99.51,3,2024
114998,T05-240312-044105,2024-03-12,07:26,5,19,4242,17,1,975,0.0,975,176,1151,Espèces,Téléphone,0,1.61,3,2024
135557,T05-240312-044106,2024-03-12,08:57,5,14,23036,126,17,3975,0.04,64872,11677,76549,Espèces,Magasin,0,26.18,3,2024
143442,T05-240312-044106,2024-03-12,08:20,5,4,10749,60,4,5200,0.0,20800,3744,24544,Mobile Money,Livraison,0,5.6,3,2024
147098,T05-240312-044107,2024-03-12,18:59,5,4,6517,71,2,3150,0.0,6300,1134,7434,Chèque,Magasin,0,1.38,3,2024
147927,T05-240312-044107,2024-03-12,13:59,5,14,18083,113,4,4100,0.0,16400,2952,19352,Espèces,Magasin,0,5.48,3,2024
150591,T05-240312-044108,2024-03-12,09:43,5,4,10407,60,6,5475,0.04,31536,5676,37212,Créance 30 j,Téléphone,0,8.4,3,2024
168514,T05-240312-044108,2024-03-12,07:41,5,4,13404,117,12,3775,0.0,45300,8154,53454,Virement,Livraison,0,19.56,3,2024
171449,T05-240312-044109,2024-03-12,13:29,5,4,17108,15,1,950,0.08,874,157,1031,Mobile Money,Magasin,0,2.94,3,2024
191213,T05-240312-044109,2024-03-12,11:48,5,14,0,116,23,3525,0.0,81075,14594,95669,Créance 30 j,Magasin,0,26.45,3,2024
191620,T05-240312-044110,2024-03-12,18:32,5,9,17471,8,10,5700,0.0,57000,10260,67260,Mobile Money,Livraison,0,676.8,3,2024
194687,T05-240312-044110,2024-03-12,07:29,5,19,18260,29,36,1675,0.0,60300,10854,71154,Espèces,Magasin,0,10.8,3,2024
199703,T05-240312-044111,2024-03-12,17:28,5,4,3719,121,10,4875,0.04,46800,8424,55224,Mobile Money,Livraison,0,6.8,3,2024
202229,T05-240312-044111,2024-03-12,08:37,5,4,14281,140,16,4800,0.04,73728,13271,86999,Mobile Money,Magasin,0,7.84,3,2024
215509,T05-240312-044112,2024-03-12,09:46,5,14,12973,138,3,5400,0.04,15552,2799,18351,Mobile Money,Magasin,0,1.56,3,2024
216147,T05-240312-044112,2024-03-12,12:01,5,14,22637,21,3,1075,0.04,3096,557,3653,Mobile Money,Magasin,0,7.77,3,2024
222958,T05-240312-044113,2024-03-12,10:45,5,9,15760,70,8,4175,0.04,32064,5772,37836,Créance 30 j,Livraison,0,7.68,3,2024
